bedroom,parking_lot,bathroom,toilets,town,state,serviced,extras,Stable Electricity,title,price
2,Yes,2,2,Yaba,Lagos,No,15,Yes,Blocks Of Flats," ₦2,500,000/year"
1,Yes,1,1,Shomolu,Lagos,No,15,Yes,mini flat Self Contain Flat Apartment," ₦700,000/year"
1,Yes,1,1,Shomolu,Lagos,No,15,Yes,mini flat Self Contain Flat Apartment," ₦800,000/year"
1,Yes,1,1,Yaba,Lagos,No,15,Yes,mini flat Mini Flat Flat Apartment," ₦1,300,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦25,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦25,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦40,000,000/year"
1,No,1,1,Shomolu,Lagos,No,15,Yes,mini flat Self Contain Flat Apartment," ₦700,000/year"
2,Yes,2,2,Ikotun/Igando,Lagos,No,15,Yes,Blocks Of Flats," ₦1,200,000/year"
5,Yes,5,5,Ojodu,Lagos,No,8,Yes,Semi Detached Duplex," ₦18,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦25,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦30,000,000/year"
1,Yes,1,1,Ikotun/Igando,Lagos,No,15,Yes,mini flat Mini Flat Flat Apartment," ₦800,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦16,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Massionette," ₦15,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦20,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦5,000,000/year"
2,Yes,2,2,Ikotun/Igando,Lagos,No,15,Yes,Blocks Of Flats," ₦1,000,000/year"
1,Yes,1,2,Surulere,Lagos,No,15,Yes,mini flat Mini Flat Flat Apartment," ₦1,600,000/year"
,Yes,,,Yaba,Lagos,No,8,Yes,," ₦500,000/year"
,Yes,,,Yaba,Lagos,No,15,Yes,," ₦500,000/year"
,No,,,Bariga,Lagos,No,6,Yes,," ₦120,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦8,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦50,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦50,000,000/year"
4,No,5,5,Ikoyi,Lagos,No,,No,Terraced Duplex," ₦50,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Massionette," ₦30,000,000/year"
2,No,3,3,Ikoyi,Lagos,No,,No,Flat Apartment," ₦15,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
4,No,5,5,Katampe Main,Abuja,No,,No,Terraced Duplex," ₦9,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦16,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
2,Yes,2,3,Surulere,Lagos,No,15,Yes,Blocks Of Flats," ₦3,000,000/year"
5,Yes,5,5,Ojodu,Lagos,No,15,Yes,Detached Duplex," ₦10,000,000/year"
3,Yes,3,3,Shomolu,Lagos,No,15,Yes,," ₦3,000,000/year"
2,No,3,3,Ajah,Lagos,No,,No,Flat Apartment," ₦3,500,000/year"
1,Yes,1,1,Ikotun/Igando,Lagos,No,15,Yes,mini flat Mini Flat Flat Apartment," ₦700,000/year"
,Yes,,,Surulere,Lagos,No,8,Yes,," ₦1,200,000/year"
1,Yes,1,1,Surulere,Lagos,No,15,Yes,mini flat Mini Flat Flat Apartment," ₦1,200,000/year"
,No,,,Lekki,Lagos,Yes,8,Yes,," ₦7,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦8,500,000/year"
4,Yes,4,5,Lekki,Lagos,No,8,No,Detached Duplex," ₦18,000,000/year"
4,No,4,5,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦8,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Blocks Of Flats," ₦15,000,000"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,000,000/year"
3,Yes,3,4,Lokogoma,Abuja,No,15,No,Terraced Duplex," ₦5,500,000/year"
3,Yes,3,4,Gaduwa,Abuja,No,15,No,Mini Flat Flat Apartment," ₦3,500,000/year"
3,Yes,3,4,Galadinmawa,Abuja,No,15,No,Mini Flat Flat Apartment," ₦4,000,000/year"
4,Yes,4,5,Guzape,Abuja,No,8,Yes,Detached Duplex," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,300,000/year"
,No,,,Lekki,Lagos,No,,No,Blocks Of Flats," ₦30,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,300,000/year"
,No,,,Victoria Island,Lagos,No,11,No,Detached Duplex," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦5,000,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦2,300,000/year"
4,No,4,Toilets,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦7,000,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦1,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦6,000,000/year"
,No,,,Ikoyi,Lagos,No,,No,," ₦5,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,700,000/year"
,No,,,Lekki,Lagos,No,,No,Terraced Duplex," ₦12,000,000/year"
4,No,4,Toilets,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦7,000,000/year"
,No,,,Ajah,Lagos,No,,No,Flat Apartment," ₦1,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦6,000,000/year"
,No,,,Ajah,Lagos,No,,No,Semi Detached Duplex," ₦5,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,Flat Apartment," ₦8,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦4,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦2,800,000/year"
,No,,,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
,No,,,Maryland,Lagos,No,,No,Flat Apartment," ₦5,000,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦4,000,000/year"
,No,,,Ikoyi,Lagos,Yes,,No,,w Ikoyi Lagos
,No,,,Lekki,Lagos,No,,No,," ₦3,000,000/year"
,No,,,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,200,000/year"
2,No,2,3,Surulere,Lagos,No,,No,Flat Apartment," ₦4,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,300,000/year"
,No,,,Lekki,Lagos,No,,No,Flat Apartment," ₦1,500,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦800,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦1,200,000/year"
2,No,2,3,Surulere,Lagos,No,,No,Flat Apartment," ₦4,500,000/year"
3,Yes,3,4,Jahi,Abuja,No,8,No,Flat Apartment," ₦10,000,000/year"
2,Yes,2,3,Maitama,Abuja,Yes,8,Yes,Flat Apartment," ₦11,000,000/year"
4,Yes,4,5,Karmo,Abuja,No,8,No,Semi Detached Duplex," ₦165,000,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦500,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦500,000/year"
2,No,2,2,Ibadan,Oyo,No,,No,Flat Apartment," ₦750,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Self Contain Flat Apartment," ₦400,000/year"
3,No,3,4,Ibadan,Oyo,No,,No,Flat Apartment," ₦800,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦350,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦1,200,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦250,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦500,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦300,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦250,000/year"
3,No,2,2,Ibadan,Oyo,No,,No,Flat Apartment," ₦600,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Flat Apartment," ₦500,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦2,000,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦300,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦500,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦300,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦250,000/year"
3,No,3,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦350,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦500,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦850,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦800,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦650,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦700,000/year"
1,No,1,2,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦750,000/year"
3,No,3,4,Ibadan,Oyo,No,,No,Flat Apartment," ₦1,500,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦350,000/year"
3,No,3,4,Ibadan,Oyo,No,,No,Flat Apartment," ₦1,500,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦350,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦700,000/year"
3,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦550,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦1,000,000/year"
2,No,2,3,Ibadan,Oyo,No,,No,Flat Apartment," ₦800,000/year"
1,No,1,1,Ibadan,Oyo,No,,No,mini flat Mini Flat Flat Apartment," ₦350,000/year"
2,No,1,1,Ibadan,Oyo,No,,No,Flat Apartment," ₦450,000/year"
2,No,2,2,Ibadan,Oyo,No,,No,Flat Apartment," ₦700,000/year"
3,No,3,4,Lekki,Lagos,Yes,,No,Flat Apartment," ₦12,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦5,000,000/year"
1,No,1,1,Lekki,Lagos,No,,No,mini flat Shared Apartment Flat Apartment," ₦2,000,000/year"
1,No,1,2,Lekki,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦3,500,000/year"
1,No,1,1,Lekki,Lagos,No,,No,mini flat Shared Apartment Flat Apartment," ₦3,000,000/year"
1,No,1,2,Lekki,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦3,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦6,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Massionette," ₦85,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,," ₦14,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,," ₦14,000,000/year"
3,No,3,4,Ikoyi,Lagos,No,,No,Flat Apartment," $20,000/year"
1,No,1,2,Lekki,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦8,500,000/year"
2,No,2,3,Ikoyi,Lagos,No,,No,Flat Apartment," ₦12,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦6,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦6,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Detached Duplex," ₦10,000,000/year"
1,No,1,2,Lekki,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦2,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦3,500,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦6,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,000,000/year"
5,No,5,6,Victoria Island,Lagos,No,,No,Semi Detached Duplex," ₦30,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Flat Apartment," ₦6,500,000/year"
1,No,1,1,Lekki,Lagos,No,,No,," ₦3,500,000/year"
1,No,1,2,Lekki,Lagos,No,,No,mini flat Mini Flat Flat Apartment," ₦3,500,000/year"
1,No,1,1,Lekki,Lagos,No,,No,mini flat Shared Apartment Flat Apartment," ₦1,800,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦4,300,000/year"
1,No,1,1,Lekki,Lagos,No,,No,mini flat Studio Apartment Flat Apartment," ₦2,700,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Semi Detached Duplex," ₦25,000,000/year"
2,No,2,3,Lekki,Lagos,No,,No,Flat Apartment," ₦4,300,000/year"
1,No,1,1,Lekki,Lagos,No,,No,mini flat Studio Apartment Flat Apartment," ₦2,700,000/year"
4,No,4,5,Ikoyi,Lagos,No,,No,Semi Detached Duplex," ₦25,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Terraced Duplex," ₦5,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Flat Apartment," ₦4,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
4,No,4,5,Lekki,Lagos,Yes,,No,Terraced Duplex," ₦8,500,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦5,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦7,000,000/year"
1,No,1,1,Lekki,Lagos,No,,No,mini flat Studio Apartment Flat Apartment," ₦2,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,," ₦8,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦10,000,000/year"
2,No,2,3,Victoria Island,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Detached Duplex," ₦12,000,000/year"
3,No,3,4,Victoria Island,Lagos,Yes,,No,Flat Apartment," ₦15,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦22,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦7,000,000/year"
2,No,2,3,Victoria Island,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦10,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,," ₦8,000,000/year"
5,No,5,6,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦7,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦20,000,000/year"
5,No,5,6,Ikoyi,Lagos,No,,No,Semi Detached Duplex," ₦40,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦10,000,000/year"
1,No,1,1,Lekki,Lagos,No,,No,mini flat Studio Apartment Flat Apartment," ₦2,100,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,500,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Detached Duplex," ₦17,000,000/year"
4,No,4,5,Ikoyi,Lagos,Yes,,No,Flat Apartment," ₦30,000,000/year"
3,No,3,4,Victoria Island,Lagos,No,,No,Flat Apartment," ₦30,000,000/year"
2,No,2,3,Victoria Island,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
4,No,4,5,Lekki,Lagos,No,,No,Semi Detached Bungalow," ₦7,000,000/year"
3,No,3,4,Lekki,Lagos,No,,No,Terraced Duplex," ₦5,000,000/year"
4,No,5,5,Ikoyi,Lagos,No,11,No,Semi Detached Duplex," ₦25,000,000/year"
2,No,3,3,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦20,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Terraced Duplex," ₦50,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦20,000,000/year"
3,No,4,4,Ajah,Lagos,No,,No,Flat Apartment," ₦3,700,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦35,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Penthouse Flat Apartment," ₦70,000,000/year"
2,No,3,3,Ikoyi,Lagos,No,,No,Flat Apartment," ₦15,000,000/year"
3,No,4,4,Ajah,Lagos,No,,No,Flat Apartment," ₦3,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦8,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,000,000/year"
,No,,,Ajah,Lagos,No,,No,," ₦2,000,000/year"
5,No,5,5,Ikoyi,Lagos,No,11,No,Semi Detached Duplex," ₦40,000,000/year"
3,No,4,4,Victoria Island,Lagos,No,,No,Flat Apartment," ₦25,000,000/year"
2,No,3,3,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000"
4,No,5,5,Ikoyi,Lagos,No,11,No,Semi Detached Duplex," ₦25,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦7,000,000/year"
5,No,6,6,Lekki,Lagos,No,11,No,Terraced Duplex," ₦12,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦12,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦12,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Massionette," ₦30,000,000/year"
3,No,4,4,Victoria Island,Lagos,No,,No,Penthouse Flat Apartment," ₦60,000,000/year"
4,No,5,5,Ikoyi,Lagos,No,11,No,Terraced Duplex," ₦75,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦8,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦7,500,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦4,500,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Massionette," ₦12,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦12,000,000/year"
5,No,6,6,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦8,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦15,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦11,000,000/year"
5,No,6,6,Lekki,Lagos,No,11,No,Terraced Duplex," ₦12,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦12,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦12,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦8,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦20,000,000"
5,No,6,6,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦25,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦35,000,000/year"
5,No,6,6,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦30,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦6,000,000/year"
3,No,4,4,Victoria Island,Lagos,No,11,No,Flat Apartment," ₦25,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦15,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦9,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,500,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Massionette," ₦11,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦9,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦20,000,000"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦8,000,000/year"
5,No,6,6,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦25,000,000/year"
5,No,6,6,Lekki,Lagos,No,,No,Detached Duplex," ₦35,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦7,500,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦15,000,000/year"
4,No,5,5,Ajah,Lagos,No,,No,Terraced Duplex," ₦4,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦9,000,000/year"
4,No,5,5,Ajah,Lagos,No,,No,Terraced Duplex," ₦8,500,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Detached Duplex," ₦10,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦5,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦10,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦10,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦40,000,000/year"
3,No,4,4,Victoria Island,Lagos,No,11,No,Terraced Duplex," ₦18,000,000/year"
2,No,3,3,Victoria Island,Lagos,No,,No,Flat Apartment," ₦16,500,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦13,000,000/year"
2,No,3,3,Lekki,Lagos,Yes,,No,Flat Apartment," ₦25,000,000/year"
3,No,4,4,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦15,000,000/year"
4,No,5,5,Ajah,Lagos,No,,No,Terraced Duplex," ₦8,500,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦7,500,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦9,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦15,000,000/year"
4,No,5,5,Ajah,Lagos,No,,No,Terraced Duplex," ₦4,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Terraced Duplex," ₦8,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Detached Duplex," ₦10,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦5,000,000/year"
,No,,,Victoria Island,Lagos,No,,No,," ₦50,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦12,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Detached Duplex," ₦10,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦10,000,000/year"
3,No,4,4,Victoria Island,Lagos,Yes,,No,Flat Apartment," ₦20,000,000/year"
,No,,,Lekki,Lagos,No,,No,," ₦2,300,000/year"
4,No,5,5,Victoria Island,Lagos,No,,No,Semi Detached Duplex," ₦40,000,000/year"
2,No,3,3,Lekki,Lagos,No,,No,Flat Apartment," ₦5,000,000/year"
2,No,3,3,Ikoyi,Lagos,No,,No,Terraced Duplex," ₦15,000,000/year"
3,No,4,4,Ikoyi,Lagos,No,,No,Flat Apartment," ₦24,000,000/year"
3,No,4,4,Victoria Island,Lagos,No,,No,Flat Apartment," ₦18,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦10,000,000/year"
2,No,3,3,Lekki,Lagos,Yes,,No,Flat Apartment," ₦13,000,000/year"
3,No,4,4,Lekki,Lagos,No,11,No,Semi Detached Duplex," ₦20,000,000/year"
3,No,4,4,Victoria Island,Lagos,No,,No,Flat Apartment," ₦18,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Semi Detached Duplex," ₦14,000,000/year"
2,No,3,3,Ajah,Lagos,No,,No,Flat Apartment," ₦1,200,000/year"
3,No,4,4,Victoria Island,Lagos,No,11,No,Flat Apartment," ₦55,000,000/year"
4,No,5,5,Victoria Island,Lagos,No,11,No,Flat Apartment," ₦40,000,000/year"
3,No,4,4,Ajah,Lagos,No,,No,Flat Apartment," ₦2,500,000"
,No,,,Victoria Island,Lagos,No,,No,," ₦50,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦12,000,000/year"
4,No,5,5,Lekki,Lagos,No,,No,Detached Duplex," ₦10,000,000/year"
4,No,5,5,Lekki,Lagos,No,11,No,Terraced Duplex," ₦10,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦2,000,000/year"
2,Yes,2,3,Ibadan,Oyo,No,12,No,Self Contain Flat Apartment," ₦600,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦1,500,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦2,500,000/year"
,No,,,Ibadan,Oyo,No,,No,Flat Apartment," ₦3,000,000/year"
4,Yes,4,5,Ibadan,Oyo,No,12,No,Self Contain Flat Apartment," ₦5,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦1,500,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦5,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦2,500,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦2,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦4,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦4,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦800,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦3,200,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦1,800,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦1,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦600,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦600,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦12,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦10,000,000/year"
,No,,,Ibadan,Oyo,No,,No,," ₦5,000,000/year"
,No,,,Ibadan,Oyo,No,,No,Flat Apartment," ₦3,500,000/year"
,No,,,Ibadan,Oyo,No,,No,Flat Apartment," ₦4,000,000/year"
,No,,,Ibadan,Oyo,No,,No,Flat Apartment," ₦2,500,000/year"
