,town,state_Abuja,state_Delta,state_Enugu,state_Kaduna,state_Lagos,state_Ogun,state_Oyo,state_Rivers,title,bedroom,parking_lot,bathroom,toilets,serviced,extras,Stable Electricity,bath_bedroom_combo
1790,52,1,0,0,0,0,0,0,0,715,3,1,4,4,0,8,1,12
1791,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
1792,3,0,0,0,0,1,0,0,0,41,3,0,3,3,0,15,0,9
1793,47,0,0,0,0,1,0,0,0,23,3,0,3,4,0,0,0,9
1794,25,0,0,0,0,0,0,1,0,28,1,0,2,2,0,0,0,2
1795,32,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
1796,47,0,0,0,0,1,0,0,0,602,4,0,4,5,1,15,0,16
1797,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
1798,32,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
1799,53,0,0,0,0,1,0,0,0,845,4,1,5,5,0,8,1,20
1800,47,0,0,0,0,1,0,0,0,591,4,0,5,5,0,0,0,20
1801,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
1802,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
1803,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,1,11,0,4
1804,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
1805,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,11,0,25
1806,32,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
1807,32,0,0,0,0,1,0,0,0,123,2,1,3,3,0,11,0,6
1808,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
1809,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1810,47,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
1811,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
1812,63,0,0,0,0,1,0,0,0,602,6,1,7,7,0,8,1,42
1813,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
1814,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
1815,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
1816,47,0,0,0,0,1,0,0,0,591,4,0,5,5,0,11,0,20
1817,47,0,0,0,0,1,0,0,0,1714,2,0,1,3,0,0,0,2
1818,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
1819,47,0,0,0,0,1,0,0,0,123,4,1,4,5,1,8,1,16
1820,3,0,0,0,0,1,0,0,0,61,5,0,6,6,0,0,0,30
1821,74,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,11,0,12
1822,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
1823,47,0,0,0,0,1,0,0,0,178,1,1,1,1,1,8,1,1
1824,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
1825,3,0,0,0,0,1,0,0,0,715,3,0,4,4,0,0,0,12
1826,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
1827,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
1828,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,11,0,16
1829,61,0,0,0,0,1,0,0,0,1714,5,1,5,5,0,8,0,25
1830,63,0,0,0,0,1,0,0,0,1714,4,1,4,4,0,8,0,16
1831,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
1832,47,0,0,0,0,1,0,0,0,61,4,1,4,5,0,15,0,16
1833,29,0,0,0,0,1,0,0,0,715,3,0,3,4,0,12,0,9
1834,47,0,0,0,0,1,0,0,0,508,1,1,1,2,0,15,0,1
1835,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
1836,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,1,0,0,4
1837,65,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
1838,47,0,0,0,0,1,0,0,0,845,4,0,5,5,1,0,0,20
1839,47,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,0,16
1840,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
1841,3,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,11,0,9
1842,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,11,0,16
1843,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
1844,5,0,0,0,0,1,0,0,0,715,2,0,3,3,0,0,0,6
1845,32,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
1846,33,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
1847,47,0,0,0,0,1,0,0,0,845,4,0,4,5,1,0,0,16
1848,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
1849,47,0,0,0,0,1,0,0,0,845,3,0,3,4,0,11,0,9
1850,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1851,42,1,0,0,0,0,0,0,0,602,4,0,4,5,0,0,0,16
1852,75,1,0,0,0,0,0,0,0,23,3,0,6,6,0,0,0,18
1853,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,11,0,16
1854,0,0,0,0,0,1,0,0,0,23,2,0,2,3,0,15,0,4
1855,74,0,0,0,0,1,0,0,0,845,4,0,4,5,0,15,1,16
1856,79,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
1857,78,1,0,0,0,0,0,0,0,845,4,1,4,5,0,8,1,16
1858,72,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1859,66,0,0,0,0,0,0,1,0,591,6,0,6,7,0,11,0,36
1860,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
1861,47,0,0,0,0,1,0,0,0,602,5,0,5,6,1,0,0,25
1862,50,1,0,0,0,0,0,0,0,602,4,0,5,5,0,0,0,20
1863,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
1864,0,0,0,0,0,1,0,0,0,23,4,1,4,4,0,8,0,16
1865,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
1866,32,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
1867,47,0,0,0,0,1,0,0,0,123,3,1,3,4,0,8,1,9
1868,65,0,0,0,0,1,0,0,0,1714,2,1,3,3,0,8,0,6
1869,44,0,0,0,0,1,0,0,0,508,2,0,1,2,0,0,0,2
1870,74,0,0,0,0,1,0,0,0,715,3,1,3,4,0,8,1,9
1871,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
1872,25,0,0,0,0,0,0,1,0,715,3,0,2,2,0,0,0,6
1873,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1874,63,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
1875,77,1,0,0,0,0,0,0,0,715,3,1,4,4,0,8,1,12
1876,63,0,0,0,0,1,0,0,0,61,3,1,3,4,0,15,0,9
1877,70,0,0,0,0,1,0,0,0,123,4,0,4,5,0,0,0,16
1878,47,0,0,0,0,1,0,0,0,602,4,0,5,5,0,11,0,20
1879,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
1880,50,1,0,0,0,0,0,0,0,845,4,0,5,5,0,0,0,20
1881,3,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,0,16
1882,63,0,0,0,0,1,0,0,0,715,2,1,3,3,0,8,1,6
1883,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
1884,47,0,0,0,0,1,0,0,0,1714,3,0,4,4,1,0,0,12
1885,41,1,0,0,0,0,0,0,0,845,4,0,4,5,0,0,0,16
1886,71,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
1887,74,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
1888,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
1889,44,0,0,0,0,1,0,0,0,845,4,0,4,5,0,15,0,16
1890,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1891,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
1892,3,0,0,0,0,1,0,0,0,61,3,0,3,4,0,0,0,9
1893,3,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
1894,47,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
1895,30,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
1896,32,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
1897,47,0,0,0,0,1,0,0,0,845,4,1,4,5,1,8,0,16
1898,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,15,1,1
1899,47,0,0,0,0,1,0,0,0,88,1,0,1,1,0,0,0,1
1900,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
1901,47,0,0,0,0,1,0,0,0,845,4,0,4,5,1,0,0,16
1902,47,0,0,0,0,1,0,0,0,591,6,0,6,7,0,18,0,36
1903,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
1904,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1905,34,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
1906,44,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
1907,3,0,0,0,0,1,0,0,0,715,3,0,3,4,0,15,1,9
1908,3,0,0,0,0,1,0,0,0,715,2,1,2,3,0,15,0,4
1909,50,1,0,0,0,0,0,0,0,41,3,0,4,4,0,0,0,12
1910,3,0,0,0,0,1,0,0,0,715,2,1,2,3,0,15,0,4
1911,32,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
1912,3,0,0,0,0,1,0,0,0,715,3,1,3,4,0,15,0,9
1913,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,0,16
1914,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
1915,52,1,0,0,0,0,0,0,0,591,6,1,7,7,0,8,0,42
1916,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1917,42,1,0,0,0,0,0,0,0,602,5,0,6,6,0,6,1,30
1918,70,0,0,0,0,1,0,0,0,715,2,1,2,3,0,8,0,4
1919,72,0,0,0,0,1,0,0,0,591,7,0,7,8,0,0,0,49
1920,63,0,0,0,0,1,0,0,0,178,1,1,1,1,0,8,1,1
1921,47,0,0,0,0,1,0,0,0,715,2,0,2,3,1,0,0,4
1922,22,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
1923,47,0,0,0,0,1,0,0,0,123,3,0,4,4,1,0,0,12
1924,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
1925,23,1,0,0,0,0,0,0,0,845,4,1,4,5,0,8,0,16
1926,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
1927,68,0,0,0,0,1,0,0,0,178,1,1,1,1,0,8,0,1
1928,47,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
1929,7,1,0,0,0,0,0,0,0,508,1,0,1,2,0,0,0,1
1930,74,0,0,0,0,1,0,0,0,178,1,0,1,1,1,0,0,1
1931,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
1932,42,1,0,0,0,0,0,0,0,845,4,1,4,5,0,8,0,16
1933,3,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
1934,58,0,0,0,0,0,1,0,0,1714,2,0,2,3,0,0,0,4
1935,68,0,0,0,0,1,0,0,0,508,1,1,1,2,0,8,1,1
1936,52,1,0,0,0,0,0,0,0,602,4,0,4,5,0,0,0,16
1937,32,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
1938,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1939,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
1940,32,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
1941,26,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
1942,47,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
1943,63,0,0,0,0,1,0,0,0,715,3,1,4,4,0,8,1,12
1944,5,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
1945,47,0,0,0,0,1,0,0,0,715,2,0,2,3,1,0,0,4
1946,32,0,0,0,0,1,0,0,0,602,4,1,4,5,0,15,0,16
1947,3,0,0,0,0,1,0,0,0,1714,3,0,3,3,0,0,0,9
1948,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,8,1,16
1949,72,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,17,1,6
1950,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
1951,47,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,11,0,9
1952,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
1953,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
1954,59,0,0,0,0,1,0,0,0,67,4,0,4,4,0,0,0,16
1955,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
1956,22,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
1957,47,0,0,0,0,1,0,0,0,10,4,0,4,5,0,0,0,16
1958,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
1959,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,11,0,4
1960,72,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
1961,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,11,0,20
1962,47,0,0,0,0,1,0,0,0,1714,3,0,1,3,0,0,0,3
1963,25,0,0,0,0,0,0,1,0,1714,2,0,2,3,0,0,0,4
1964,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,0,0,20
1965,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,1,15,1,4
1966,79,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
1967,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
1968,47,0,0,0,0,1,0,0,0,1714,3,1,3,3,0,15,1,9
1969,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
1970,79,0,0,0,0,1,0,0,0,508,1,0,2,2,0,0,0,2
1971,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
1972,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,0,25
1973,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,11,0,30
1974,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,15,1,16
1975,3,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
1976,65,0,0,0,0,1,0,0,0,1714,3,1,4,4,0,8,0,12
1977,3,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
1978,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,15,0,25
1979,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,15,1,2
1980,51,1,0,0,0,0,0,0,0,1714,3,0,4,4,0,0,0,12
1981,47,0,0,0,0,1,0,0,0,86,1,1,1,1,0,8,0,1
1982,59,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
1983,79,0,0,0,0,1,0,0,0,1714,3,0,2,2,0,0,0,6
1984,47,0,0,0,0,1,0,0,0,28,1,0,1,2,0,0,0,1
1985,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,15,0,4
1986,29,0,0,0,0,1,0,0,0,715,2,1,2,3,1,8,1,4
1987,3,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
1988,3,0,0,0,0,1,0,0,0,602,4,0,4,4,0,0,0,16
1989,32,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
1990,3,0,0,0,0,1,0,0,0,715,2,0,4,4,0,0,0,8
1991,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,20,1,16
1992,20,1,0,0,0,0,0,0,0,67,3,0,3,4,0,0,0,9
1993,71,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
1994,63,0,0,0,0,1,0,0,0,591,4,1,4,4,0,8,1,16
1995,72,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1996,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
1997,3,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
1998,47,0,0,0,0,1,0,0,0,602,4,0,5,6,0,0,0,20
1999,47,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
2000,47,0,0,0,0,1,0,0,0,86,1,0,1,1,0,0,0,1
2001,71,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
2002,47,0,0,0,0,1,0,0,0,845,4,0,4,5,1,0,0,16
2003,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
2004,63,0,0,0,0,1,0,0,0,591,4,1,5,5,0,8,1,20
2005,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,11,0,30
2006,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,11,0,30
2007,47,0,0,0,0,1,0,0,0,715,2,1,2,3,0,8,0,4
2008,74,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
2009,47,0,0,0,0,1,0,0,0,59,1,1,1,2,0,8,0,1
2010,74,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
2011,72,0,0,0,0,1,0,0,0,508,1,0,1,2,0,15,1,1
2012,32,0,0,0,0,1,0,0,0,845,5,0,5,6,0,0,0,25
2013,47,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
2014,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
2015,5,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
2016,74,0,0,0,0,1,0,0,0,845,5,1,5,6,0,8,1,25
2017,35,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,15,1,6
2018,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
2019,0,0,0,0,0,1,0,0,0,591,4,0,4,4,0,17,0,16
2020,47,0,0,0,0,1,0,0,0,845,4,1,4,5,0,8,0,16
2021,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
2022,32,0,0,0,0,1,0,0,0,715,3,0,4,4,0,0,0,12
2023,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
2024,25,0,0,0,0,0,0,1,0,28,1,0,1,1,0,0,0,1
2025,3,0,0,0,0,1,0,0,0,602,4,0,4,5,0,11,0,16
2026,79,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
2027,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,0,4
2028,53,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
2029,79,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
2030,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,0,4
2031,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
2032,0,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
2033,63,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
2034,42,1,0,0,0,0,0,0,0,602,4,0,4,5,0,0,0,16
2035,63,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
2036,25,0,0,0,0,0,0,1,0,591,2,0,2,2,0,0,0,4
2037,63,0,0,0,0,1,0,0,0,715,2,1,3,3,0,8,1,6
2038,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,0,25
2039,32,0,0,0,0,1,0,0,0,508,1,1,1,2,0,8,0,1
2040,59,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
2041,37,1,0,0,0,0,0,0,0,1714,3,1,3,4,0,8,0,9
2042,47,0,0,0,0,1,0,0,0,715,3,1,3,4,0,15,0,9
2043,47,0,0,0,0,1,0,0,0,591,5,0,5,5,0,0,0,25
2044,32,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,0,0,2
2045,32,0,0,0,0,1,0,0,0,23,2,1,2,3,0,15,1,4
2046,25,0,0,0,0,0,0,1,0,715,3,1,3,4,0,11,0,9
2047,47,0,0,0,0,1,0,0,0,3,1,1,1,1,0,8,0,1
2048,24,1,0,0,0,0,0,0,0,178,1,1,1,1,0,8,1,1
2049,40,1,0,0,0,0,0,0,0,591,5,1,5,6,0,8,0,25
2050,22,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
2051,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
2052,47,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
2053,59,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
2054,79,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
2055,32,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
2056,47,0,0,0,0,1,0,0,0,178,1,1,1,1,0,8,1,1
2057,52,1,0,0,0,0,0,0,0,715,2,0,2,3,0,15,1,4
2058,59,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,0,0,4
2059,47,0,0,0,0,1,0,0,0,602,4,0,5,6,0,0,0,20
2060,35,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
2061,47,0,0,0,0,1,0,0,0,591,5,0,6,6,0,0,0,30
2062,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
2063,47,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
2064,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
2065,47,0,0,0,0,1,0,0,0,591,10,0,10,10,0,0,0,100
2066,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,1,15,0,4
2067,47,0,0,0,0,1,0,0,0,845,5,1,5,6,0,15,1,25
2068,47,0,0,0,0,1,0,0,0,845,5,1,5,6,1,8,0,25
2069,47,0,0,0,0,1,0,0,0,1714,2,0,1,2,0,8,0,2
2070,47,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,17,1,4
2071,47,0,0,0,0,1,0,0,0,1714,3,0,4,4,0,0,0,12
2072,47,0,0,0,0,1,0,0,0,845,4,0,5,5,0,11,0,20
2073,63,0,0,0,0,1,0,0,0,715,2,1,2,3,0,15,0,4
2074,44,0,0,0,0,1,0,0,0,508,1,1,2,2,0,15,0,2
2075,47,0,0,0,0,1,0,0,0,178,1,1,1,1,0,8,0,1
2076,32,0,0,0,0,1,0,0,0,602,4,1,4,5,0,8,0,16
2077,23,1,0,0,0,0,0,0,0,845,4,1,5,5,0,8,0,20
2078,47,0,0,0,0,1,0,0,0,59,2,0,1,2,0,17,1,2
2079,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
2080,3,0,0,0,0,1,0,0,0,508,1,0,1,1,0,0,0,1
2081,3,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
2082,32,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
2083,79,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
2084,47,0,0,0,0,1,0,0,0,86,1,1,1,1,0,8,0,1
2085,47,0,0,0,0,1,0,0,0,123,3,0,3,4,0,0,0,9
2086,6,0,0,0,0,1,0,0,0,1714,2,1,2,3,0,8,1,4
2087,61,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
2088,71,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
2089,32,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
2090,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,11,0,16
2091,74,0,0,0,0,1,0,0,0,845,4,0,3,4,0,0,0,12
2092,47,0,0,0,0,1,0,0,0,23,2,1,2,3,0,15,1,4
2093,42,1,0,0,0,0,0,0,0,1714,2,0,1,2,0,0,0,2
2094,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
2095,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
2096,47,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
2097,79,0,0,0,0,1,0,0,0,508,1,0,1,2,0,0,0,1
2098,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
2099,37,1,0,0,0,0,0,0,0,23,3,0,3,4,0,0,0,9
2100,25,0,0,0,0,0,0,1,0,591,4,0,4,5,0,8,1,16
2101,32,0,0,0,0,1,0,0,0,67,4,1,4,4,0,8,1,16
2102,3,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,1,9
2103,3,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,0,9
2104,79,0,0,0,0,1,0,0,0,178,1,0,1,1,0,0,0,1
2105,59,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
2106,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
2107,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
2108,47,0,0,0,0,1,0,0,0,602,5,0,5,6,0,0,0,25
2109,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
2110,74,0,0,0,0,1,0,0,0,602,4,0,5,5,0,0,0,20
2111,47,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
2112,47,0,0,0,0,1,0,0,0,88,1,0,1,1,0,0,0,1
2113,47,0,0,0,0,1,0,0,0,715,2,0,2,3,0,0,0,4
2114,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
2115,74,0,0,0,0,1,0,0,0,1714,3,1,3,4,0,8,0,9
2116,47,0,0,0,0,1,0,0,0,88,1,1,1,1,0,8,0,1
2117,32,0,0,0,0,1,0,0,0,845,4,0,4,5,0,0,0,16
2118,74,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
2119,47,0,0,0,0,1,0,0,0,1714,3,0,3,4,0,0,0,9
2120,47,0,0,0,0,1,0,0,0,845,3,0,3,4,0,0,0,9
2121,47,0,0,0,0,1,0,0,0,715,3,0,3,4,0,0,0,9
2122,71,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
2123,28,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
2124,61,0,0,0,0,1,0,0,0,602,4,0,4,5,0,17,1,16
2125,47,0,0,0,0,1,0,0,0,602,4,0,4,4,0,0,0,16
2126,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,12,0,25
2127,30,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
2128,47,0,0,0,0,1,0,0,0,715,10,0,10,10,0,0,0,100
2129,47,0,0,0,0,1,0,0,0,591,5,1,5,6,0,8,1,25
2130,52,1,0,0,0,0,0,0,0,715,2,0,2,4,1,15,1,4
2131,63,0,0,0,0,1,0,0,0,1714,2,0,2,3,0,0,0,4
2132,63,0,0,0,0,1,0,0,0,715,3,1,4,4,0,8,1,12
2133,72,0,0,0,0,1,0,0,0,1714,2,0,2,2,0,17,1,4
2134,47,0,0,0,0,1,0,0,0,591,4,0,4,5,0,0,0,16
2135,47,0,0,0,0,1,0,0,0,591,5,0,5,6,0,0,0,25
2136,48,1,0,0,0,0,0,0,0,845,4,0,5,5,1,0,0,20
2137,32,0,0,0,0,1,0,0,0,715,3,0,3,4,0,11,0,9
2138,25,0,0,0,0,0,0,1,0,18,2,0,2,3,0,12,0,4
2139,47,0,0,0,0,1,0,0,0,5,1,1,1,1,0,8,1,1
2140,47,0,0,0,0,1,0,0,0,602,4,0,4,5,0,0,0,16
2141,63,0,0,0,0,1,0,0,0,591,4,1,5,5,0,8,1,20
2142,3,0,0,0,0,1,0,0,0,1714,2,0,3,3,0,0,0,6
